radio_flux_10.7cm_t5;radio_flux_10.7cm_t4;radio_flux_10.7cm_t3;radio_flux_10.7cm_t2;radio_flux_10.7cm_t1;sesc_sunspot_number_t5;sesc_sunspot_number_t4;sesc_sunspot_number_t3;sesc_sunspot_number_t2;sesc_sunspot_number_t1;sunspot_area_t5;sunspot_area_t4;sunspot_area_t3;sunspot_area_t2;sunspot_area_t1;goes15_xray_bkgd_flux_t5;goes15_xray_bkgd_flux_t4;goes15_xray_bkgd_flux_t3;goes15_xray_bkgd_flux_t2;goes15_xray_bkgd_flux_t1;z_component_wmfr_t5;z_component_wmfr_t4;z_component_wmfr_t3;z_component_wmfr_t2;z_component_wmfr_t1;p_component_wmfr_t5;p_component_wmfr_t4;p_component_wmfr_t3;p_component_wmfr_t2;p_component_wmfr_t1;c_component_wmfr_t5;c_component_wmfr_t4;c_component_wmfr_t3;c_component_wmfr_t2;c_component_wmfr_t1;mag_type_wmfr_t5;mag_type_wmfr_t4;mag_type_wmfr_t3;mag_type_wmfr_t2;mag_type_wmfr_t1;flare_t3do
2.474377;2.426804;1.736992;1.237473;0.833100;0.555989;0.902067;0.631223;0.465707;0.089535;3.918073;4.279016;3.436816;3.883698;1.889918;1.969380;1.969380;3.113109;2.827177;2.827177;0.801563;0.564542;0.688584;0.316803;0.491374;0.825034;0.589441;0.589480;0.308917;0.470771;0.844540;0.593946;0.613185;0.401070;0.574916;1.019770;0.740932;0.756405;0.508512;0.756405;1.000000
1.594272;1.713205;1.879712;1.855925;2.117578;1.127770;1.278239;1.203005;0.856926;1.925255;0.480522;0.961779;0.583649;0.257081;0.703963;0.968617;1.540481;0.739871;0.825650;0.539718;0.587364;1.352882;1.348865;0.728544;0.685471;0.565243;1.288262;1.355718;0.658306;0.632698;0.610492;1.457634;1.438604;0.706480;0.648971;0.553821;1.343918;1.405456;0.600239;0.584766;1.000000
0.571448;0.761740;1.142326;1.522912;1.475339;1.338427;0.751598;0.871973;0.826833;0.766645;-0.000735;0.480522;1.889918;2.216485;2.543053;0.110819;0.082226;0.439642;1.111583;1.540481;1.265212;1.046806;0.656563;0.995516;0.484822;1.233965;1.004577;0.520247;1.227356;0.711200;1.400124;1.111470;0.610492;1.133194;0.594155;1.328445;1.126617;0.599886;0.847778;0.351993;1.000000
-0.118364;-0.189724;-0.189724;-0.237298;-0.308657;-0.407012;-0.015793;-0.091028;0.255051;-0.106074;-0.636682;-0.396054;-0.430429;-0.421835;-0.499180;-0.189409;-0.303782;-0.318079;-0.346672;-0.346672;-0.199976;-0.254722;0.011632;-0.017797;0.474474;-0.231476;-0.257084;0.020396;0.020357;0.485338;-0.198171;-0.198171;0.071453;0.071453;0.591461;-0.205331;-0.205331;0.058035;0.058035;0.569294;1.000000
-0.165938;-0.237298;-0.284871;-0.237298;-0.332444;0.029348;-0.030840;-0.422059;-0.542434;-0.286637;-0.103862;-0.103862;-0.121049;-0.275739;-0.224176;-0.332376;-0.346672;-0.332376;-0.403859;-0.332376;-0.629941;-0.535329;-0.535329;-0.626446;-0.626446;-0.677055;-0.484719;-0.484719;-0.699540;-0.725108;-0.699150;-0.641641;-0.679910;-0.718180;-0.718180;-0.523240;-0.461703;-0.716590;-0.716590;-0.716590;1.000000
0.095715;0.024355;0.333581;0.428728;0.333581;-0.391965;-0.467200;-0.030840;0.330285;0.255051;-0.567931;-0.671058;-0.275739;0.463334;0.411771;0.053633;0.039336;0.053633;0.110819;-0.103630;-0.156237;-0.239794;-0.455323;0.112994;0.197217;-0.157803;-0.186506;-0.492638;0.071572;0.331402;-0.179141;-0.236651;-0.448556;0.090692;0.616088;-0.128674;-0.236276;-0.453224;0.073508;0.104100;1.000000
0.761740;1.142326;1.356406;1.499126;1.308833;0.947208;1.263192;1.714599;1.714599;1.443755;0.068016;0.274269;1.666477;0.961779;0.635212;0.196599;0.482532;1.683448;2.541245;1.969380;1.497312;1.265308;1.564682;2.307777;1.713230;1.256411;1.352595;1.526991;1.900656;1.758039;1.400334;1.381094;1.689197;1.958822;1.765737;1.359391;1.343918;1.638229;1.901595;1.638229;1.000000
-0.308657;-0.380017;-0.403804;-0.475164;-0.522737;-0.211403;-0.331778;-0.572528;-0.557481;-0.602622;-0.155425;-0.224176;-0.396054;-0.447617;-0.464805;-0.346672;-0.318079;-0.346672;-0.289486;-0.289486;-0.458721;-0.203375;-0.247210;-0.458818;-0.436900;-0.226641;0.028354;-0.042263;-0.467069;-0.441462;-0.410286;-0.159902;-0.198171;-0.467796;-0.467796;-0.453224;-0.205331;-0.205331;-0.468697;-0.468697;1.000000
0.286008;0.309795;0.190862;0.286008;0.309795;0.164770;-0.030840;0.330285;0.059441;0.014301;-0.292927;-0.224176;-0.361678;-0.155425;-0.017923;0.153709;-0.017850;0.568311;0.010743;-0.075037;0.601818;0.010110;-0.193890;0.124667;0.261962;0.533430;-0.234599;-0.444545;0.042921;0.045965;0.844540;-0.159902;-0.410286;0.109722;0.071243;0.553821;-0.159266;-0.407159;0.058035;0.027089;1.000000
1.166113;1.166113;1.189900;1.308833;1.166113;1.067583;1.293286;1.187958;1.248145;1.278239;0.068016;0.274269;0.205518;0.239893;0.222706;2.827177;0.797057;0.182303;0.825650;0.182303;0.798410;1.465347;1.495394;1.505784;1.367585;0.610213;1.304542;1.378242;1.346468;1.168256;0.591461;1.381094;1.438394;1.438604;1.149949;0.569294;1.343918;1.328445;1.359391;1.111498;1.000000
-0.808176;-0.808176;-0.831963;-0.855750;-0.879536;-0.783184;-0.677856;-0.707950;-0.617669;-0.783184;-0.722621;-0.722621;-0.756996;-0.825748;-0.825748;-0.548255;-0.555403;-0.553973;-0.558262;-0.556833;-0.491646;-0.717563;-0.692247;-0.742976;-0.714164;-0.467069;-0.722025;-0.699540;-0.747633;-0.725147;-0.467796;-0.718180;-0.718180;-0.737420;-0.718180;-0.468697;-0.716590;-0.716590;-0.732062;-0.716590;0.000000
1.213686;0.856887;0.714167;0.523874;0.452514;0.751598;0.119629;0.330285;0.209910;0.495801;0.858653;-0.086674;-0.121049;-0.430429;0.085204;0.782761;0.825650;0.968617;0.382455;0.139413;0.744282;0.872139;0.310717;0.591380;0.532522;0.780077;1.323541;0.521986;0.607130;0.533430;0.882809;1.094924;0.302598;0.552982;0.825300;0.692015;0.939908;0.290455;0.584413;0.630477;1.000000
0.642807;0.714167;0.500088;0.476301;0.595234;0.992348;0.856926;0.947208;1.082630;1.293286;0.428959;0.652400;0.755526;0.600836;0.411771;0.754167;0.539718;0.368159;0.182303;0.368159;1.285711;0.944931;0.843007;1.061364;1.217986;0.893912;0.887732;0.613335;0.935786;1.338107;1.133403;0.899355;0.668001;0.937625;1.168770;0.878724;0.878724;0.615358;1.087546;1.273902;1.000000
-0.927109;-0.927109;-0.927109;-0.950896;-0.950896;-0.798231;-0.828325;-1.008888;-1.008888;-1.174403;-0.774184;-0.825748;-0.842935;-0.894499;-0.911686;-0.558262;-0.545395;-0.553973;-0.541106;-0.565411;-0.466329;-0.725171;-0.750487;-0.979900;-1.009329;-0.492638;-0.747633;-0.747633;-0.980103;-1.005711;-0.467796;-0.737420;-0.737420;-1.007044;-1.007044;-0.468697;-0.732062;-0.732062;-0.995428;-0.995428;0.000000
0.404941;0.428728;0.262221;0.143288;0.167075;0.902067;0.360379;0.646270;0.315238;0.465707;0.514898;0.497710;0.239893;0.188330;0.291457;0.153709;1.683448;-0.032147;-0.017850;6.401332;1.083699;1.323501;0.536017;0.601818;0.310717;1.222520;1.429384;0.728849;0.706364;0.521986;1.053752;1.361855;0.572222;0.572222;0.302598;1.242956;1.328445;0.762643;0.762643;0.336520;1.000000
1.094753;1.332619;1.451552;1.356406;1.427766;0.796739;1.368521;1.564130;1.172911;0.841880;0.136767;0.343020;0.377395;0.394583;0.600836;0.453938;0.711277;0.825650;0.825650;8.116926;-0.043058;0.177890;0.588529;0.877656;1.015047;-0.186506;-0.160899;0.071572;0.558998;0.558998;-0.121632;-0.159902;0.147992;0.668001;0.648761;-0.159266;-0.159266;0.104100;1.127372;0.645950;1.000000
0.476301;0.595234;0.785527;1.356406;1.641845;1.082630;1.293286;0.932161;1.534036;2.286381;0.600836;0.411771;0.583649;1.288347;2.405551;0.182303;0.368159;0.539718;0.611201;0.668388;1.061364;1.217986;0.768980;0.973646;1.523540;0.935786;1.338107;0.773859;0.848902;1.570578;0.937625;1.168770;0.863779;0.899355;1.457843;1.087546;1.273902;0.615358;0.878724;1.420928;1.000000
0.095715;0.095715;-0.070791;-0.047005;-0.118364;0.540942;0.360379;0.224957;-0.271590;-0.467200;0.016453;-0.155425;0.050828;0.153955;0.171142;0.296676;1.683448;0.210896;-0.060740;-0.089333;0.973646;0.576549;0.350584;0.347089;-0.199976;0.868291;0.587728;0.281557;0.281557;-0.228380;0.899355;0.648971;0.360107;0.340867;-0.159902;1.041481;0.584766;0.351993;0.756405;0.260619;1.000000
-0.094578;-0.094578;-0.094578;-0.213511;-0.332444;-0.572528;-0.542434;-0.391965;-0.241496;-0.301684;-0.155425;-0.189801;-0.138237;-0.103862;-0.138237;-0.375266;-0.332376;-0.275189;-0.332376;-0.360969;-0.221797;-0.465712;-0.440395;-0.436900;-0.408089;-0.208991;-0.441462;-0.441462;-0.463947;-0.441462;-0.178932;-0.487035;-0.487035;-0.195478;-0.137968;-0.189858;-0.484169;-0.484169;-0.422632;-0.453224;0.000000
-0.546524;-0.498950;-0.546524;-0.617883;-0.689243;-0.376918;-0.437106;-0.828325;-0.482247;-0.647762;-0.378866;-0.447617;-0.722621;-0.378866;-0.447617;-0.303782;-0.432452;-0.461045;-0.479631;-0.493927;0.051258;-0.411584;-0.436900;-0.724553;-0.185049;0.023479;-0.396492;-0.441462;-0.722025;-0.138414;0.052213;-0.467796;-0.467796;-0.756659;-0.236651;0.042562;-0.468697;-0.468697;-0.747535;-0.236276;1.000000
0.428728;0.595234;0.500088;0.428728;0.476301;0.420567;0.179816;0.179816;0.390473;0.811786;0.927404;1.099281;0.721151;0.875840;1.064906;0.053633;0.325269;1.111583;0.125116;5.829467;0.219279;0.576501;0.405426;0.456059;0.806580;0.222034;0.921185;0.352174;0.615049;0.826417;0.090692;0.572222;0.341077;0.379347;0.899355;0.539457;1.019770;0.321401;0.367465;0.832659;1.000000
0.523874;0.595234;0.690381;0.833100;0.833100;0.255051;0.300192;0.435614;0.796739;0.721504;0.291457;0.343020;0.394583;0.755526;0.463334;-0.132223;0.110819;0.139413;0.253786;0.010743;0.178795;0.178795;0.197217;-0.061625;0.436732;0.094057;0.094057;0.077790;0.031437;0.055305;0.090692;0.090692;0.109722;-0.198171;0.382040;0.073508;0.073508;0.104100;-0.159266;0.104100;1.000000
-0.570310;-0.617883;-0.546524;-0.546524;-0.451377;-0.602622;-0.783184;-0.527387;-0.407012;0.119629;-0.456211;-0.499180;-0.533556;-0.550743;-0.516368;-0.485349;-0.503935;-0.502505;-0.491068;-0.446749;-0.717563;-0.725171;-0.951088;-0.725171;-0.436900;-0.699540;-0.747633;-0.957618;-0.725147;-0.418977;-0.718180;-0.699150;-0.949535;-0.699150;-0.467796;-0.716590;-0.732062;-0.979955;-0.732062;-0.468697;1.000000
0.928247;0.928247;1.332619;1.546699;1.522912;1.488896;1.549083;1.368521;0.992348;1.082630;0.394583;0.068016;0.016453;0.411771;0.789902;0.296676;0.053633;0.468235;0.968617;0.568311;1.939765;1.892435;1.561139;1.127013;0.751793;2.086734;2.016117;1.511406;1.075154;0.655183;1.939373;1.920133;1.688988;1.188010;0.648761;1.901242;1.839704;1.607284;1.080552;0.553821;1.000000
-0.237298;-0.308657;-0.284871;-0.356231;-0.284871;-0.091028;-0.121121;-0.286637;-0.422059;-0.015793;-0.447617;-0.602307;-0.533556;-0.602307;-0.636682;-0.461045;-0.476772;-0.446749;-0.332376;-0.189409;0.294886;0.274394;0.252477;-0.002870;-0.239794;0.049087;0.284680;0.281557;0.023479;-0.231476;0.052213;0.283358;0.283358;0.032974;-0.236651;0.042562;0.274982;0.274982;0.027089;-0.236276;1.000000
0.071929;0.000569;0.095715;0.167075;0.286008;0.255051;0.209910;0.224957;0.390473;0.330285;0.308644;0.721151;1.580538;0.961779;0.205518;0.096523;0.196599;0.439642;0.382455;0.596905;-0.342288;0.128162;0.272968;0.651594;0.423134;-0.226641;0.263908;0.238300;0.759331;0.733724;-0.176238;0.128962;0.324531;0.866473;0.866473;0.012726;0.539457;0.508512;0.817942;0.398057;1.000000
-1.069829;-1.046043;-1.093616;-1.093616;-1.117402;-0.993841;-0.993841;-1.174403;-1.174403;-1.174403;-0.774184;-0.791372;-0.911686;-0.911686;-0.911686;-0.581137;-0.585426;-0.589715;-0.589715;-0.589715;-0.951088;-0.979900;-0.976405;-1.235247;-1.235247;-0.980103;-0.980103;-0.957618;-1.238181;-1.238181;-0.987804;-1.007044;-0.987804;-1.257428;-1.257428;-0.979955;-0.995428;-0.979955;-1.243321;-1.243321;0.000000
-0.427590;-0.403804;-0.165938;-0.356231;-0.332444;-0.316731;0.149723;0.390473;0.315238;0.300192;-0.739809;-0.481992;-0.310115;-0.189801;-0.189801;-0.465334;-0.432452;-0.446749;-0.403859;-0.432452;-0.546488;-0.265728;0.222430;0.536162;0.498268;-0.540769;-0.237682;0.230343;0.462814;0.207858;-0.487035;-0.217411;0.340867;0.591461;0.360107;-0.484169;-0.220804;0.290455;0.615358;0.351993;1.000000
1.832138;1.927285;1.736992;1.832138;1.665632;0.646270;1.142817;1.233099;1.699552;1.187958;1.013342;1.288347;1.322722;1.030530;0.291457;0.668388;0.668388;0.639794;0.439642;0.525421;0.149983;0.408825;0.933161;1.152185;1.480226;0.244519;0.566956;1.105597;1.363675;1.403810;0.109722;0.341077;1.133403;1.092231;1.400124;0.104100;0.367465;0.878724;1.065080;1.328445;1.000000
1.142326;0.999607;0.571448;0.381155;0.167075;0.887020;0.841880;0.571036;0.375426;0.345332;0.360208;-0.275739;-0.499180;-0.413241;-0.516368;0.725574;0.339565;0.496828;0.096523;-0.075037;1.639776;1.003124;0.827783;0.733315;0.529219;1.307625;0.842723;0.814033;0.743416;0.514028;1.476873;0.880116;0.861086;0.861086;0.591461;1.451520;0.955381;0.832659;0.832659;0.569294;1.000000
0.119502;-0.118364;-0.237298;-0.189724;-0.261084;0.209910;0.134676;-0.045887;0.074488;-0.106074;0.033640;-0.172613;-0.361678;-0.516368;-0.671058;-0.060740;-0.160816;-0.232299;-0.218003;-0.218003;0.390210;0.138976;0.320202;0.048477;0.215536;0.259086;0.026615;0.049087;0.052209;0.230382;0.379137;0.128753;0.052213;0.032974;0.283358;0.336520;0.042562;0.042562;0.027089;0.274982;1.000000
1.237473;0.833100;0.595234;0.143288;0.119502;0.465707;0.089535;0.646270;-0.106074;0.059441;3.883698;1.889918;0.050828;-0.619494;-0.602307;2.827177;2.827177;1.254549;0.611201;0.096523;0.316803;0.491374;0.513292;1.247311;0.274394;0.308917;0.470771;0.496378;1.541848;0.320401;0.401070;0.574916;0.574916;1.595693;0.283358;0.508512;0.756405;0.756405;1.343564;0.274982;1.000000
-0.903323;-0.903323;-0.831963;-0.831963;-0.879536;-0.813278;-1.174403;-0.993841;-0.978794;-0.783184;-0.877311;-0.911686;-0.894499;-0.825748;-0.705433;-0.508224;-0.502505;-0.463905;-0.432452;-0.486779;-0.772405;-0.761398;-1.235247;-0.998322;-0.976405;-0.773240;-0.773240;-1.238181;-1.005711;-0.980103;-0.737420;-0.718180;-1.257428;-0.987804;-0.987804;-0.732062;-0.716590;-1.243321;-0.979955;-0.979955;0.000000
0.071929;0.143288;0.119502;0.214648;0.262221;0.089535;0.014301;0.029348;0.044394;0.224957;-0.017923;0.153955;0.068016;0.016453;0.205518;-0.189409;-0.246596;-0.218003;-0.218003;-0.203706;-0.487629;0.361446;0.127921;0.127921;0.131416;-0.467069;0.374659;0.055305;0.289515;0.289515;-0.487035;0.360107;0.052213;0.128753;0.147992;-0.484169;0.305928;0.042562;0.088627;0.104100;1.000000
1.047180;0.809314;0.785527;0.642807;0.523874;1.097677;0.360379;0.917114;1.172911;0.375426;1.185220;0.996155;1.064906;0.944591;0.463334;0.511125;0.253786;0.325269;0.310972;0.239489;0.798410;0.947664;0.167788;0.995516;1.265364;1.014287;1.176141;0.456244;1.035020;1.315583;1.212637;1.190703;0.382040;1.367242;1.460327;1.501193;1.749086;0.523984;1.313728;1.218746;1.000000
-0.855750;-0.879536;-0.903323;-0.879536;-0.879536;-1.008888;-0.798231;-0.918606;-1.008888;-1.008888;-0.877311;-0.825748;-0.842935;-0.894499;-0.825748;-0.539677;-0.568270;-0.568270;-0.568270;-0.568270;-0.951088;-0.979900;-0.761398;-0.979900;-1.009329;-0.980103;-0.980103;-0.773240;-0.957618;-1.005711;-0.987804;-1.007044;-0.718180;-1.007044;-1.007044;-0.979955;-0.995428;-0.716590;-0.995428;-0.995428;0.000000
-0.498950;-0.451377;-0.451377;-0.380017;-0.284871;-0.181309;-0.286637;-0.045887;0.285145;0.285145;-0.378866;-0.585119;-0.550743;-0.413241;-0.224176;-0.498216;-0.465334;-0.461045;-0.418155;-0.389562;-0.236299;0.113660;-0.182171;0.054753;0.637996;-0.231476;0.026602;-0.208991;0.045965;0.604047;-0.217411;0.052213;-0.198171;0.071453;0.572222;-0.220804;0.042562;-0.205331;0.058035;0.553821;0.000000
2.141364;2.260297;1.832138;1.546699;1.285046;2.090771;2.045631;0.871973;1.127770;1.654411;2.439926;2.199298;2.164922;1.907106;1.666477;3.113109;1.826414;4.113873;1.540481;0.282379;2.685243;2.920002;2.566274;1.137875;1.254975;2.984400;3.067792;2.622253;1.363675;1.363675;2.731699;2.883402;2.459381;1.111470;1.072991;2.878450;2.831276;2.412500;1.126617;1.095671;1.000000
0.975820;0.809314;0.619021;0.595234;0.856887;0.240004;0.751598;0.420567;0.255051;0.796739;-0.000735;0.274269;-0.000735;-0.310115;0.016453;0.153709;0.453938;0.110819;1.826414;0.153709;0.806018;0.481375;1.286712;0.853099;0.531192;0.680791;0.307204;1.107006;0.794630;0.233465;0.610701;0.341077;1.169189;0.861086;0.341077;0.584766;0.321401;1.126971;0.832659;0.367465;1.000000
0.238435;0.238435;0.167075;0.262221;0.476301;0.089535;0.089535;-0.166262;-0.467200;0.586082;-0.671058;-0.688245;-0.808560;-0.550743;-0.275739;-0.132223;-0.032147;-0.017850;0.096523;-0.117926;-0.228787;0.478394;0.485906;0.241470;-0.239794;-0.231476;0.491543;0.491543;0.259072;-0.234560;-0.217411;0.533743;0.533743;0.264119;-0.236651;-0.220804;0.522875;0.538348;0.259509;-0.236276;1.000000
-0.118364;-0.189724;-0.308657;-0.522737;-0.451377;0.495801;0.721504;-0.000746;-0.151215;-0.391965;0.961779;0.480522;0.033640;-0.069486;-0.275739;-0.275189;-0.303782;-0.332376;-0.146520;0.511125;0.412224;0.004176;0.004176;-0.345783;-0.345783;0.262169;0.223773;0.223773;-0.418977;-0.204156;0.417616;0.150686;0.150686;-0.157208;-0.195478;0.833415;0.306683;0.260619;-0.422632;-0.002747;1.000000
1.832138;1.832138;1.998645;2.426804;2.070004;1.503943;2.271334;2.211146;1.910209;1.925255;0.428959;0.428959;0.824277;1.391473;1.168032;0.825650;1.254549;1.397515;1.397515;0.754167;2.475157;1.706288;2.558762;2.377291;1.994655;2.477970;1.668133;2.484254;2.506705;2.019239;2.459381;1.669958;2.478830;2.421112;1.996882;2.412500;1.622757;2.412854;2.366436;1.916714;1.000000
-0.784390;-0.784390;-0.760603;-0.713030;-0.736817;-0.617669;-0.542434;-0.632715;-0.572528;-0.497293;-0.688245;-0.567931;-0.653870;-0.619494;-0.602307;-0.469623;-0.505365;-0.509654;-0.473912;-0.499646;-0.724553;-0.498636;-0.441013;-0.666930;-0.692247;-0.699540;-0.444584;-0.467069;-0.699540;-0.722025;-0.756659;-0.506275;-0.467796;-0.718180;-0.718180;-0.747535;-0.499642;-0.468697;-0.670525;-0.716590;1.000000
0.690381;0.642807;0.547661;0.452514;0.571448;2.045631;0.962255;0.465707;0.149723;0.540942;1.219596;0.944591;0.789902;0.411771;0.532085;-0.132223;-0.189409;-0.232299;-0.232299;-0.246596;2.201436;2.325895;1.133762;0.583869;0.058866;2.582118;2.532247;1.270626;0.757592;0.286393;2.228446;2.440351;1.149740;0.552982;0.071453;2.211026;2.427973;1.080552;0.553821;0.104100;1.000000
-1.022256;-1.022256;-0.950896;-0.950896;-0.927109;-0.993841;-0.978794;-1.008888;-1.174403;-1.174403;-0.894499;-0.894499;-0.894499;-0.911686;-0.911686;-0.526810;-0.528239;-0.529669;-0.522521;-0.515372;-0.998322;-1.009329;-1.009329;-1.009329;-1.235247;-1.005711;-1.005711;-1.005711;-1.005711;-1.238181;-0.987804;-1.007044;-1.007044;-1.007044;-1.257428;-0.979955;-0.995428;-0.995428;-0.995428;-1.243321;1.000000
-0.831963;-0.760603;-0.665457;-0.594097;-0.808176;-1.008888;-0.753091;-0.753091;-0.707950;-0.602622;-0.808560;-0.464805;-0.464805;-0.292927;0.068016;-0.533958;-0.535388;-0.533958;-0.533958;-0.533958;-1.235247;-1.009329;-0.717563;-0.695742;-0.695742;-1.238181;-1.005711;-0.702623;-0.699540;-0.677055;-1.257428;-1.007044;-0.718180;-0.737420;-0.737420;-1.243321;-0.995428;-0.716590;-0.732062;-0.732062;0.000000
1.166113;1.213686;1.237473;1.142326;1.070966;1.564130;1.488896;1.699552;1.187958;0.616176;1.563351;2.096171;1.718041;1.546163;0.961779;0.310972;0.668388;0.639794;1.254549;0.825650;1.465299;1.502144;1.465917;1.732174;1.395195;1.548054;1.814089;1.788482;1.924802;1.940683;1.515143;1.438394;1.457634;1.765318;1.188010;1.497585;1.420575;1.598805;1.622403;1.172682;1.000000
0.642807;0.500088;0.595234;0.452514;0.595234;1.218052;0.721504;0.119629;0.179816;0.194863;-0.447617;-0.241364;-0.206988;-0.172613;-0.430429;-0.046443;-0.146520;0.168006;-0.218003;-0.203706;0.375900;0.838838;0.319585;0.090268;0.370931;0.304043;0.769023;0.023479;-0.163982;0.091013;0.360107;0.899355;0.109722;-0.140662;0.071453;0.305928;0.878724;0.104100;-0.143793;0.104100;1.000000
-1.141189;-1.164976;-1.141189;-1.141189;-1.117402;-1.174403;-1.174403;-1.174403;-1.174403;-1.174403;-0.911686;-0.911686;-0.911686;-0.911686;-0.911686;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-1.235247;-1.235247;-1.235247;-1.235247;-1.238181;-1.238181;-1.238181;-1.238181;-1.238181;-1.257428;-1.257428;-1.257428;-1.257428;-1.257428;-1.243321;-1.243321;-1.243321;-1.243321;-1.243321;0.000000
1.023393;1.308833;1.570485;1.570485;1.427766;0.917114;1.880115;1.218052;1.834974;1.233099;0.274269;0.841465;1.116469;1.443036;1.769604;0.825650;0.968617;0.825650;1.254549;1.111583;0.201282;0.656612;0.980588;0.638293;0.979732;0.263908;0.751334;1.054383;0.784899;1.087948;0.305291;0.863570;1.405721;1.196300;1.465924;0.073154;0.630477;1.344674;0.833415;1.188910;1.000000
-1.069829;-1.046043;-1.022256;-1.022256;-1.069829;-0.993841;-0.993841;-0.993841;-0.963747;-0.978794;-0.739809;-0.739809;-0.756996;-0.722621;-0.774184;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-0.979900;-0.979900;-0.979900;-0.979900;-0.976405;-0.980103;-0.980103;-0.957618;-0.957618;-0.980103;-1.007044;-1.007044;-1.007044;-1.007044;-0.987804;-0.995428;-0.995428;-0.995428;-0.995428;-0.979955;0.000000
-0.570310;-0.546524;-0.594097;-0.617883;-0.641670;-0.376918;-0.181309;-0.738044;-0.783184;-0.798231;-0.585119;-0.361678;-0.396054;-0.206988;-0.378866;-0.346672;-0.375266;-0.432452;-0.432452;-0.471053;-0.436900;-0.199976;0.051306;-0.629941;-0.629941;-0.418977;-0.234560;-0.002128;-0.699540;-0.741414;-0.429526;-0.198171;0.032974;-0.737420;-0.737420;-0.468697;-0.205331;0.027089;-0.732062;-0.732062;1.000000
0.167075;0.095715;-0.047005;-0.070791;0.000569;-0.286637;-0.467200;-0.407012;-0.602622;-0.858419;-0.413241;-0.671058;-0.413241;-0.447617;-0.464805;-0.203706;0.225192;-0.246596;-0.346672;-0.318079;0.503807;0.040869;-0.243907;-0.185522;-0.488247;0.517150;0.023519;-0.257084;-0.282691;-0.492677;0.552982;0.013734;-0.236651;-0.198171;-0.467796;0.538348;0.011617;-0.236276;-0.205331;-0.468697;1.000000
-0.998469;-0.950896;-0.927109;-0.879536;-0.760603;-1.174403;-0.948700;-0.738044;-0.722997;-0.692903;-0.911686;-0.877311;-0.688245;-0.722621;-0.739809;-0.546825;-0.546825;-0.546825;-0.546825;-0.546825;-1.235247;-1.235247;-0.998322;-0.717563;-0.692247;-1.238181;-1.238181;-1.005711;-0.725108;-0.725108;-1.257428;-1.257428;-0.987804;-0.718180;-0.718180;-1.243321;-1.243321;-0.979955;-0.716590;-0.716590;0.000000
-0.023218;-0.047005;-0.142151;0.048142;-0.070791;-0.121121;0.074488;-0.196356;-0.331778;-0.075981;-0.413241;-0.327303;-0.258552;-0.516368;-0.413241;-0.046443;-0.132223;-0.203706;-0.160816;-0.160816;0.130657;-0.090436;0.044364;-0.207488;-0.210983;-0.231476;-0.205869;0.026602;-0.234560;-0.231476;-0.198171;-0.217411;0.032974;-0.198171;-0.217411;-0.205331;-0.220804;0.027089;-0.205331;-0.220804;1.000000
1.736992;1.736992;1.879712;1.808352;1.499126;1.353474;1.579177;2.346568;2.181052;2.451896;2.302424;2.474302;2.663367;3.608694;2.989935;1.683448;2.970143;1.540481;0.968617;1.111583;-0.077456;0.206702;0.418310;1.133099;0.928385;-0.011820;0.217607;0.450078;1.198704;0.943709;0.096080;0.365704;0.635328;1.405721;1.155337;0.058790;0.322156;0.585522;1.344674;1.096781;1.000000
0.690381;0.856887;1.023393;1.784565;1.285046;0.450660;0.119629;0.179816;0.149723;0.450660;0.239893;0.755526;1.700853;2.405551;1.494600;0.825650;1.397515;1.254549;1.683448;3.256076;0.415574;0.478121;0.277472;0.200664;0.657825;0.307217;0.259125;0.430636;0.430636;0.456244;0.613395;0.632634;0.382040;0.596849;0.673598;0.367465;0.382938;0.150164;0.134691;0.585522;1.000000
1.213686;0.880674;0.785527;0.666594;0.666594;1.172911;0.435614;-0.000746;-0.000746;0.029348;1.236783;0.600836;0.669587;0.428959;0.411771;0.825650;0.768464;0.411048;0.125116;-0.003553;0.656660;1.481085;0.783044;0.291391;0.279959;0.821951;1.586897;0.751334;0.263908;0.238300;0.668001;1.419364;0.610492;0.071243;0.090692;0.569294;1.343918;0.553821;0.073154;0.073508;1.000000
-0.927109;-0.927109;-0.808176;-0.784390;-0.831963;-0.858419;-0.753091;-0.738044;-0.738044;-0.783184;-0.705433;-0.688245;-0.585119;-0.464805;-0.327303;-0.589715;-0.586855;-0.515372;-0.543966;-0.541106;-0.725171;-0.976405;-0.951088;-0.951088;-0.951088;-0.747633;-0.957618;-0.980103;-0.957618;-0.957618;-0.699150;-0.949535;-0.949535;-0.949535;-0.949535;-0.732062;-0.979955;-0.933891;-0.933891;-0.933891;1.000000
-0.641670;-0.641670;-0.713030;-0.617883;-0.546524;-0.903559;-0.948700;-0.587575;-0.467200;-0.452153;-0.756996;-0.808560;-0.756996;-0.516368;-0.413241;-0.260893;-0.132223;-0.318079;-0.461045;-0.461045;-0.721058;-0.976405;-0.976405;-0.484134;-0.462217;-0.741414;-0.980103;-0.980103;-0.489554;-0.441462;-0.737420;-0.987804;-0.987804;-0.467796;-0.467796;-0.732062;-0.979955;-0.979955;-0.468697;-0.468697;1.000000
